2.493598461151123,-6.283061981201172,-6.2048749923706055,0.688199520111084,-6.2831854820251465,-5.3607330322265625
6.159343242645264,-6.283184051513672,-5.042159557342529,-6.252807140350342,-6.2819929122924805,0.39720821380615234
-5.241194725036621,-2.1856203079223633,5.900421619415283,-5.990586757659912,-6.2831854820251465,1.0564994812011719
-6.185401916503906,6.2831854820251465,6.2831854820251465,-0.9264430999755859,-6.281594753265381,3.246908664703369
-4.100593566894531,5.523540019989014,6.279975414276123,3.457350254058838,-6.260344505310059,-6.2831830978393555
6.282917499542236,-6.276286602020264,-5.305186748504639,-0.24031829833984375,-6.225517272949219,-6.283180236816406
6.283183574676514,-6.2831830978393555,-6.257080078125,5.396551609039307,-6.2831292152404785,-6.283145904541016
6.283179759979248,-6.2831830978393555,6.242514133453369,-6.265697956085205,6.199687480926514,-5.461373329162598
-5.14608907699585,-6.282326698303223,6.282817363739014,4.296568393707275,6.283109188079834,6.12512731552124
-6.280803203582764,-0.5646286010742188,6.278078556060791,6.167418003082275,6.283173084259033,-3.8026621341705322
-6.2818427085876465,6.283176898956299,6.283106327056885,-5.835199356079102,-6.025481224060059,-5.332896709442139
6.282935619354248,-3.4621493816375732,-5.751973628997803,-4.528068542480469,-6.28318452835083,6.280313968658447
6.2831854820251465,-6.28249979019165,6.247634410858154,6.027524471282959,-6.2831854820251465,4.22094202041626
6.283162593841553,6.281980991363525,6.283156871795654,6.282919406890869,-6.2831854820251465,-6.266750812530518
6.283183574676514,6.283154010772705,6.2830586433410645,-1.2233529090881348,-4.026650428771973,-2.592928647994995
6.280496120452881,6.269729137420654,6.282447338104248,-2.982189893722534,-6.281972408294678,-5.110225200653076
6.2831130027771,6.272350788116455,6.283120632171631,-1.1347265243530273,-5.752138137817383,0.8345475196838379
6.28308629989624,6.275104999542236,6.283112049102783,-1.1361007690429688,-5.898190498352051,-0.9958305358886719
6.283065319061279,6.2770161628723145,6.28311014175415,-1.4700517654418945,-5.740062713623047,0.3254070281982422
6.283051013946533,6.279510974884033,6.283074855804443,-1.6158490180969238,-5.991485118865967,-0.06336498260498047
6.282923221588135,6.2777886390686035,6.2830939292907715,-2.7727835178375244,-6.140898704528809,-1.536729335784912
6.282266139984131,6.269672870635986,6.283113956451416,-3.9889819622039795,-6.149174690246582,-2.5994482040405273
6.276424884796143,6.242891788482666,6.2829413414001465,-5.556100368499756,-6.142843246459961,-2.7063755989074707
6.282863140106201,6.25283670425415,6.283090114593506,-4.025150299072266,-5.665862560272217,-4.38732385635376
6.282792568206787,6.233606815338135,6.283143520355225,-3.5370466709136963,-6.194604873657227,-3.6527371406555176
6.282400608062744,6.2278056144714355,6.283135890960693,-3.9567689895629883,-6.207172393798828,-3.577500581741333
6.281008243560791,6.2229084968566895,6.283097743988037,-4.776915550231934,-6.229775905609131,-3.76798152923584
6.279222011566162,6.229915142059326,6.282896518707275,-4.807286739349365,-6.227622032165527,-4.662466049194336
6.282815456390381,6.128621578216553,6.282918453216553,-4.676756381988525,-6.260746002197266,-5.39425802230835
6.281599521636963,5.9889655113220215,6.282760143280029,-5.55204439163208,-6.275943279266357,-5.7174248695373535
6.28200101852417,6.0374932289123535,6.282613277435303,-4.876392364501953,-6.2724738121032715,-5.764305114746094
6.282164096832275,6.0536723136901855,6.282336711883545,-3.4619789123535156,-6.269169807434082,-5.892500877380371
6.282318592071533,6.146142482757568,6.282094478607178,-2.0475916862487793,-6.247039794921875,-5.959760665893555
6.282140254974365,6.180262088775635,6.282238483428955,-2.4506239891052246,-6.2336506843566895,-5.881009101867676
6.282580852508545,5.700989246368408,6.2824273109436035,-6.033718109130859,-6.281779766082764,-5.760385513305664
6.278750896453857,5.2661452293396,6.283051013946533,0.47510576248168945,-6.260098934173584,-6.043238162994385
6.276758670806885,4.234440326690674,6.282686710357666,0.2011408805847168,-6.278478622436523,-6.119690418243408
6.281442165374756,6.133472919464111,6.283169269561768,3.8312478065490723,-6.015890121459961,-5.901391506195068
6.236505031585693,-6.11287260055542,6.283183574676514,6.153724193572998,-6.158898830413818,-6.277505874633789
6.283023357391357,-6.206857204437256,6.283183574676514,6.265475749969482,-2.665921211242676,-6.26223087310791
-5.9923810958862305,-6.2831645011901855,-6.282322883605957,5.908588886260986,-6.283183574676514,-6.2831854820251465
